average_shot_length,net_points_rate,net_points_won_rate,winners_rate,unforced_errors_rate,slices_rate,dropshots_rate,crosscourt_rate,middlecourt_rate,down_the_line_rate,ace_rate,opening_1st_body,opening_1st_down_the_t,opening_1st_out_wide,opening_2nd_ground_fh_bh_ratio,opening_3rd_ground_fh_bh_ratio,player
0.18122465345037592,1.6298991408965007,-0.9823272730688576,2.1435505512839037,-1.0826965528333543,2.328583785324176,-0.5079121824565479,0.46121958550061737,-0.5872166120932459,-0.07024985519366388,1.8588380815072565,1.2217077613809746,-1.9040462166102672,-0.19969471721566534,0.8777250137804038,0.8129663915466578,Alexei_Popyrin
0.14317387176964574,-0.5775146060783768,-0.12135270976610295,-0.21140125298400925,-0.3160054071025426,0.6316578192309028,-0.5312714511112465,-0.7940367673995552,0.7707848180244492,-0.0650556143516002,0.06381200706507713,-0.9038322974455266,0.8018185001802026,0.45933194476552164,-0.4172532831876612,-0.16939278578234085,Andrey_Rublev
0.30472516213875134,-0.2491416971092809,0.1949656221260476,0.8372712384005455,0.7109321285380673,0.8425813729332372,1.0480217859970105,-0.5940744324648205,0.7165538177912292,-0.210292463418229,0.29192689803549193,0.601191999865328,-0.3131968666153504,-0.22308575551090032,-0.2465406016404727,-0.5012117776793245,Andy_Murray
-2.035304626602928,5.698968338165211,0.014784293833050502,1.327123290116935,-2.242520005139035,-1.1078653603912758,-1.1921109256845617,2.9864568783489513,-1.8940356723582366,-0.33061167265769076,3.2732135116904106,0.8211647341503194,1.9920545668338288,-3.0004637762504167,0.44751592814338564,9.146811177122503,Antoine_Bellier
-0.4312148118708049,1.6687308852886744,-0.6152450949165201,-1.462149942440312,-1.4592555906557376,0.028138071691223444,1.3867043805162496,-1.7797143515737086,1.2616538004072688,0.07571993902070993,-0.08198312257156584,1.0981511096527963,-0.8999786234038448,-0.2841623555040151,-0.5925499931768766,-0.6471087943905676,Arthur_Fery
0.5561721034658144,-0.7369935869839054,0.4596856354921398,-0.05471046354069185,1.208960876476524,-0.15924759672133149,-0.17244416529180104,0.5486397119007498,-0.06346086896711535,-0.33018051214767774,-0.725613383346829,-1.6296686251111823,0.9110330735337644,1.369194515980291,-0.3910585804347941,-0.41427787482238876,Arthur_Fils
-0.9665098876378126,3.2557673952296944,-0.4714192904496408,0.6612224166221917,-0.3496705276795621,-0.5649735083568268,0.860540445742168,0.23646100608593934,-0.6864293044584903,0.6081776514399501,0.27148742831436,-0.15566809481609642,-0.25352414558601216,0.4376520080509726,0.022034414876005742,0.5212184005752047,Arthur_Rinderknech
0.270799133072182,-0.06000531303993652,-0.5297637205635634,-0.9441436067057902,1.7951575019106936,-0.6850722473462595,-0.10818644610542318,0.46352959058097887,0.136307892199932,-0.5986311906353666,0.08746713135128972,-0.9563919194745671,1.893628227166077,-0.8513022125829339,0.16583140778581487,0.13614729447934265,Ben_Shelton
-0.871922696553972,-0.279176991862552,-0.02525600134317063,-0.5401300709656693,-1.2841314212664945,0.20845487761459838,0.3868598741003293,0.5654966225744149,0.30536891709736236,-0.7808683702902048,0.43697009398560477,0.9650095041002281,-0.2145419660191079,-1.1419970136987612,-0.13963167597856446,0.2760952354229263,Botic_Van_De_Zandschulp
0.13042121724696484,-0.3953081711795618,0.09743890316110809,1.034670135572471,0.23157863643778698,-0.12037997369143369,-0.37141798873176674,-0.24336544234392612,0.5015900465073004,-0.28073392984849044,0.9730163261592183,-0.6870212511747723,0.08423016024015856,0.630271009561433,-0.26342281507032983,-0.2819534401821746,Brandon_Nakashima
0.08607227583014332,-0.421855993928024,0.9677433190271256,-0.20242738407709288,-0.5319526639959223,-0.4650706597845647,-0.4565134744731682,0.670738429525919,0.08291462735582923,-0.4764368698229146,-0.24358210517006043,-0.2874948803326858,0.3808470709641979,-0.02444410319684727,-0.2592561411174289,-0.25753871003640716,Cameron_Norrie
0.07525994989777272,-0.1365231447692354,0.08361761025958854,-0.24546265321464153,-0.4347410684877913,-0.107136277717688,1.3216113572580066,-0.15646272484201032,-0.5351786893732581,0.8710323680806005,-0.7638322219699907,0.16631356665085648,-0.8473180058287975,0.4295417343031635,-0.251644315880077,-0.3070732674975442,Carlos_Alcaraz
0.3139619652215486,-0.03771856593431541,0.29701954519715007,0.24516194650793569,-0.2530419082971964,0.5967225095072621,1.745105901304392,-1.310487354467123,-0.04762545672606481,1.3278232757482313,-0.672232529927606,-0.5333514985127819,1.064489838314424,-0.3227058409365625,0.8020838558662021,0.13400138738654843,Casper_Ruud
0.34881561532343164,-0.5191123034157312,-3.1435941896673123,-1.3717321519697236,-0.34783300614411344,0.8423656405271226,-1.113780845684751,0.895535018296216,-0.006092742053691832,-0.5240740370239753,-0.856832048262947,0.5485446463404926,0.18975892491764448,-0.8513022125829339,0.024989147607029066,-0.41427787482238876,Charles_Broom
-1.2898393658017924,0.8888158004033735,-0.19733615363539783,0.11729776571727936,-0.13944542777315538,-0.3925791349779658,-0.8370224438039955,-0.5740705691569767,-0.9285459882846407,1.4952820811899874,1.120134276596118,-0.29141994853302966,0.18975892491764448,-0.17073438408823172,0.049843664109167726,0.2788501161501619,Christopher_Eubanks
-0.5818172099946328,0.9704348209146256,0.30855361738911913,-1.218107972136018,-0.5820202902538724,0.357492418800812,-0.23967517516829046,1.3153439639640245,-0.8254192217813169,-0.8187900804027441,-0.6369079307399808,0.40855054719490563,-2.1928875790395117,1.7008271442722012,2.905853560354918,2.1068053080287505,Christopher_Oconnell
1.0769694496684312,-0.8591915555459498,-1.6921642897563367,-0.5126774294051597,1.3141051596139695,-0.8669969643953421,2.4141590458750963,-1.576647236775978,-1.0627003513545408,2.8250576043091002,-1.3621895949114666,-1.2869335424572037,-1.1770305424686314,2.9296301679431918,-0.37602717864747665,-0.421073247282904,Constant_Lestienne
2.0691790700945845,-0.8321083209871634,-0.10397351781727444,-0.6435095571751829,-0.31018072437482685,-0.682252746480874,-0.29386446956996054,-0.24207196123832153,0.46402465710865487,-0.18522938821951065,-1.4563367340106488,1.6811665887491332,-1.8681977734386992,-0.10452529670073826,-0.2560214863382034,-0.36413904558669546,Cristian_Garin
0.3328122343488173,0.1378212763089833,-0.3482477157646917,0.36697785061578037,0.2387085199238868,2.043522952775824,-0.9422006704470594,-0.3886972837092754,1.2163174326878632,-0.9478487399215504,0.5243397447521679,-1.5752682724047533,0.12488823167320665,1.555584010142234,-0.14146079624062674,0.5846418768733467,Daniel_Altmaier
-0.43197664133204017,-0.5039352128247959,-0.7047970109053328,-0.29206157394501325,-0.26609138220699347,-0.8355148583845471,-0.2548298083484163,-0.5491531450721083,1.3336360193436114,-1.1994037542378684,0.17147028981229626,1.4371022343058708,-1.2472475577687971,-0.4154013306958317,-0.3073540513128719,-0.49060729106491985,Daniel_Elahi_Galan
0.15842387681937062,-0.19460294475653478,0.45042270535034173,-0.481448233979183,-0.7309142114784881,3.225685797782719,-0.8488293924993218,-0.6421320516110149,0.28961213297863325,0.4182107555699135,-0.7608651606165605,-0.8783831594085021,1.1951569733792522,-0.23633128322025093,4.5447453151626025,0.9842097775516409,Daniel_Evans
0.6603304494165042,-0.18616642096434197,0.0102159380075753,-0.35547860076973314,-1.3503471413353858,-0.33472203984611276,0.8311350062942034,-0.5104250830690348,0.14508661605404782,0.370328454769835,-0.10230970896038512,-0.4758024205784363,0.025554982642662132,0.6550765785364383,-0.43233781842804836,-0.5882832509242264,Daniil_Medvedev
0.7892172353393155,-0.7695342981661651,0.0011705934731355567,-1.0884516781671836,-0.9836418965676298,0.7811251942498721,-0.21030615977176445,-0.25940083146624293,0.19488459078437567,0.1957805495370731,-0.48677838419256797,0.08560961393860787,-0.4959445747676993,0.5504355023564393,-0.39212755891477746,-0.3667102675987825,David_Goffin
-0.060236987269273276,-0.0045576088882700785,1.541463548480701,1.4615073886433732,1.7511310933665158,-0.8270232716843613,-0.4303338323094559,1.317509593726864,-0.5658802820810791,-0.3594930862328716,-0.22933116946100382,-0.4009805478643588,0.9269579443422041,-0.11155457291477947,0.01083753294791652,-0.46685259859584854,Denis_Shapovalov
-0.5598005870572876,0.34119629116233513,-0.8474167289615884,-1.739563741842541,-1.985601498271633,0.1610671918455667,0.8735960642306839,-0.6953229580666915,0.0966782245156431,0.7476277674823817,-1.6440604234872014,1.176626280345018,-1.3018287042095253,0.2523212930841519,-0.5597196294988381,-0.7472511253876336,Dennis_Novak
3.2032191411291016,-1.3187581124786774,2.329113355018662,-1.075226234360138,1.1643143846468524,-0.7070129914477432,-0.6642902424934953,-0.3649310180513493,0.9817131670465946,-0.67245160036259,-1.893445178850213,0.11721147600003574,0.06096722200104112,-0.2841623555040151,-0.3893649679286242,-0.30011561748573323,Diego_Schwartzman
0.6055248200799814,0.9834196650868704,1.0066396057697407,-1.155289100738777,-0.18603088257737313,0.14222603024412817,0.8263949820029829,1.2813602353779485,-1.1668984874180617,0.38244821204153606,-0.4574961506554544,-2.2343683548566298,0.8043104544795325,1.881280735160948,-0.1286569544061916,-0.12887223148075028,Dominic_Stricker
-0.931384672378365,1.0147623923991853,1.220569182854125,1.3812697069709965,0.4193322349050933,-0.7137010253640287,1.399550980482166,0.7291801748224703,-1.1629790697350004,0.8488502455363484,-0.25565789806036515,-1.7428530224332528,-1.0560193594288396,3.1382333337653234,0.048036062909012196,-0.08130462425714391,Dominic_Thiem
0.6241418675803253,-0.22716734543317457,0.802011314645547,-0.0871796417262291,0.7716599752388024,0.008758781738643832,-0.1848311773955998,2.477570637132731,-1.204176666385025,-0.6839741572622806,-1.035812846034296,-0.26988239481832405,0.16418490161935667,-0.03985595553155794,-0.16706847990949658,-0.6562522246120387,Dominik_Koepfer
1.2350420607657346,-0.9476121610998066,0.4964998450300561,-0.43024452069957875,1.2360919965877828,-0.5623502189100914,-0.4363823138463488,0.43765753368093896,-0.4832736551384507,0.353062548028022,-1.055491444128362,-0.1280934995298446,-0.05958780224066229,0.3113344944288496,-0.3275650450698035,-0.2171083273230125,Emil_Ruusuvuori
-0.9371518591092536,-0.12204679822585439,-0.06300827965217948,-0.8375618011753997,-0.6546991025637957,0.26756071394064695,-1.1921109256845617,-0.08685422856585599,-0.1993135480952798,0.45496277658721845,0.041547295890335706,0.38206517708628135,-0.9873373366224708,0.2523212930841519,0.17863524962024946,1.5835616285690806,Federico_Delbonis
-1.1279408179452417,1.8100158428809845,-0.42165492358776546,-0.7138591936230295,-1.8337109467025772,2.2425314873403335,-0.4923622110195502,0.7412323752417456,0.1647378711908359,-0.5924698224059955,0.4775152417081278,0.6953677259322054,0.5506021560898294,-1.7850080748470076,6.286067804645773,0.2992362335317074,Feliciano_Lopez
-0.5843748647404426,-0.4249365105181322,0.31369380173554046,0.4370676073134128,0.1231446290201611,-0.18507207275267057,-0.6675496574664429,0.05823771210394074,-1.5842660060587646,1.377422730722016,0.683411155093322,-0.007686088726254724,0.8102069684152376,-0.7887081815340902,0.04632888399775406,0.24602501189174134,Felix_Auger_Aliassime
-0.4068512779797364,0.009556352168517643,-0.3482477157646917,0.854051159432556,0.7217638501626413,1.3195440200420567,2.5541246855267103,-1.5985141336311859,4.137297720163851,-3.2771056279336483,0.493191270988088,0.25264802769186595,0.49577536279374884,-0.4646159463927618,-0.38959042075622996,-0.43806167843419197,Filip_Krajinovic
-1.8798931705746011,-0.12204679822585439,1.220569182854125,0.9153890642884243,-0.5319526639959223,-0.01626742115870903,1.0426155083753685,-0.5638002137207986,0.6638333488596717,-0.3682439816035558,1.274099363190645,-0.6773496272587011,-1.616320071796579,2.1836624280015515,-0.2508754446439807,0.013830590190069214,Flavio_Cobolli
0.4379432651499844,-0.8651059773221278,0.15092129743220395,-1.1884126062948244,-0.4736363483544822,0.3311079404638422,0.6649098442099447,0.1360926770059681,-0.938422729001086,1.1682300612370444,-0.39091033536635245,0.1468224487922868,-0.22943267436298748,0.03639495501885182,-0.4231453165981975,-0.5471391225848755,Frances_Tiafoe
1.8098515556650214,-1.4755852000319707,3.1459353766135827,0.10138359804692235,-1.02827521994428,0.08981334433467622,0.4219761094760771,-2.201292270123244,2.0979764425722833,-0.31804248146977226,-1.6440604234872014,-1.9188513511004772,2.0494699316400182,0.5842705506480796,-0.6199201490010942,-0.6385251660193904,Francisco_Cerundolo
-0.7995399878324425,-0.006236025878807248,-0.4480815184040716,-0.30861816614227183,-1.9914582623098103,2.777419405136081,3.200216075704259,-0.6195259163673518,0.6663546974773108,-0.24878100086134655,1.2986106798329065,-0.1476422250862104,0.5851195013127981,-0.7133492743745479,-0.32071458192271735,-0.06771387933611367,Francisco_Comesana
0.5546315203075408,-0.5778779981838329,0.5032758949829551,0.043115129104146,-0.25432445315785773,-0.9237472792666371,-0.4671834316464673,0.3337664938069747,-0.6747605022924203,0.7009789742155191,-0.2467413487489333,0.21255880839108426,-0.036315441039220284,-0.15712302751833737,-0.32412893974523327,-0.27889314657058584,Gael_Monfils
3.433467298180544,-1.039014283384668,1.6484283370228938,-1.7237662510781127,-1.465288791219561,-1.4532777908230492,-0.5767644624021939,0.18055396823678138,1.4251727662049056,-1.6518050645695865,-1.308839549421929,0.15349280491595949,0.012142078174741125,-0.3385456294704868,-0.6146462553393132,-0.48332762724375283,Gilles_Simon
-0.9706418487585445,1.2011655135137433,-0.47490254000868126,1.9730125797645572,0.5756466549123016,-0.5522098635316111,-0.8119580613156389,0.019648208953663104,-0.632015941411395,0.6566643243663174,1.59567725280234,-1.6267482788447813,1.7753483694114944,0.20445044444089921,-0.10681510657097881,0.24215510486337968,Giovanni_Mpetshi_Perricard
0.3350723929374892,-0.25454217336866286,-0.14127519809768624,-1.296911078443829,-1.4600354921920369,0.0984564511019853,0.5363029185021034,0.35362120932617913,-0.34402378821028773,0.20085518518241652,-0.5243157999580047,0.8736156901192287,0.10805208776972486,-1.2261912706520497,-0.3457267380644043,-0.005852557626595674,Gregoire_Barrere
-0.541397601113302,-0.5655307037064911,-0.417098614136678,0.4760612043494187,1.0988214484058187,0.8085459987196155,-1.2887312266204207,0.005787393676810568,-0.9407682101366835,1.1167886253093022,0.6922206235559298,0.11595624518919989,-0.10646341129569899,0.26147456860508683,-0.09169492043131275,0.19545236322565768,Grigor_Dimitrov
-0.32447430745247446,0.1653744822354537,-0.15469238411691566,0.13504447390725377,0.592293125614369,-0.009746826159992875,0.7054826206799815,-1.970836037256783,0.4990822131592035,1.1795565608222511,-0.7232072679958289,-0.7495824548276775,0.9453550678216047,0.1850169808067266,0.005015154345310414,-0.03806134496295642,Holger_Rune
-0.7794770893248005,0.4247501125523838,0.2548492307791922,-0.17617932395037228,-0.27140510703582577,-0.19074868023945685,0.640422718025855,0.6454424906593926,-0.5651372258119994,0.09221222208295253,0.8186647631801727,-0.19287661617356547,0.14889763629579944,-0.11940664283304499,-0.20837119550444838,-0.13289202927429422,Hubert_Hurkacz
-1.265336345815198,-0.16931650122464925,1.1492593238259972,3.170723988995546,-1.1327641790913021,-1.5036432336320864,0.07492378399694691,2.782518024032075,-0.8374496566140477,-1.2824452645999378,2.0087463785661552,0.0685648778413376,-0.09520876326327736,0.12093754240949883,-0.20548000541280173,-0.930203460863043,Jack_Draper
-0.08567073481051429,0.1735754364495033,2.0888715839613314,-1.247455784642065,-1.0755440347965037,0.2932764792192888,-1.5808602116095707,1.95757350141017,-1.123172483891405,-0.12330730410695051,-0.6716918472869816,0.8211647341503194,0.4609781720021187,-1.7467861974443857,1.292569489216099,1.5835616285690814,Jacob_Fearnley
0.17468637026630318,-0.05353901740084089,0.8996748172275489,-0.8125134641152515,-0.12529652400770244,-0.04167813084167231,-0.7024232286772719,2.9145665600585464,-1.4123778054624492,-0.8708663816120866,0.34592813461356997,-1.2891243734297473,1.4400044864438037,-0.22824715832722012,-0.3377863710352972,-0.08690081334227392,Jan_Choinski
-1.8247141857650306,2.5015542500848262,-0.07511750099657928,1.3666857922065379,-1.034019693971459,-0.45878025036641096,-0.910746346149978,-0.13237257650909773,-0.10274301543742267,0.18245086914037706,1.9658885832941433,-0.7912119660434426,1.0877178551201463,-0.02444410319684727,-0.40690629768623116,0.07091171885839721,Jan_Lennard_Struff
0.1423044213343797,-0.5448596284981453,0.1396618460067103,-0.1611891044358279,-0.14884133952384215,-0.5759002770874283,0.28160504390272834,0.2104691671533566,0.030964973676579674,-0.09992222984888906,-0.10858617941290756,0.8279440156131775,-0.7551891346812385,-0.34678032079663984,-0.285753193440667,-0.2336540236166666,Jannik_Sinner
0.7769990993070357,-1.0645859553473689,0.3381096773810405,-0.47217132592617217,0.9229536519703363,-0.234086726962906,0.731527782254704,-0.8021938827615449,1.2243179681677585,-1.036854712003485,-1.0035546789941105,1.737801448983201,-0.6759597449521207,-1.3061371474680077,-0.48743694793706294,-0.2894129058604218,Jenson_Brooksby
-0.525942290932298,-0.5956301351450306,0.7499241132684795,0.04944808826241805,-0.19288081884308578,0.6008370319518447,-0.6420306861006734,0.31395676162761776,-1.2368600930607119,1.091278080475597,-0.18837848052866665,0.44354907198130167,-0.8076279837155833,-0.0005924269645560027,1.5537678626385754,0.5846418768733459,Jeremy_Chardy
-1.0908618413226019,0.13128926628331167,1.092211436603495,-0.5117765872294106,0.2973726324818845,-0.8040673182496958,-0.1721127992703894,-0.39072662900839716,-0.7484785951501226,1.3137901487520731,0.5279779075786112,2.368467935233123,-1.368658119821774,-1.4255313178753393,-0.17888741083359083,-0.32865618181989725,Jiri_Lehecka
-0.6515109708131434,0.4149720424352687,-0.02525600134317063,-0.3985850044209354,-0.5964465554468393,-0.48737099645378396,0.06910380510201926,0.7570910446422975,-0.9017247390244204,0.6013088075537588,0.1733862563630789,0.807792978091579,0.26363943666825373,-1.607488688688159,-0.31090738392187334,-0.5026177168090864,Jiri_Vesely
-1.4470403316748874,1.903409688354421,1.348926929104756,3.9212177128454675,2.0048070664067863,-0.9074917294507856,-0.8815458536886043,0.19071670008473693,-1.3401739725292816,1.6837943173055163,3.3400531944669956,0.5962022120070757,-0.9137329739957136,0.30711111251443246,0.5243389791499956,0.013830590190069467,John_Isner
0.05729959356993589,0.4331096025488804,-0.36384674742709516,-0.06794702746998735,0.8447035311616438,-0.22618197940927393,-0.6737785444512161,-0.43900445956651124,0.34597898725784626,-0.19968259778354042,0.022965304451636366,0.19078194852399283,0.6699822512966064,-0.8513022125829339,-0.04053639589860914,0.6988041342100016,Jordan_Thompson
-0.15148055657347181,-0.3758448737949157,0.7499241132684795,-1.1171057602645573,-0.6484365291674767,-0.8727497921294098,0.40608058311825174,0.4917629860076112,0.8468112199682722,-1.4736432787018738,-0.14993309908198266,0.5962022120070757,0.3241585792724771,-1.213306376675861,0.08900835677920432,0.5212184005752045,Juan_Manuel_Cerundolo
0.22209659084710637,-0.21570246629781456,-2.113601542924448,-0.3259620285836521,0.48632412919389717,-0.2957866795874063,0.06955004283473384,0.6196540718743309,-0.18346252980433816,-0.25412572222411084,-0.18264036389483448,0.28072984797502154,-0.3884363844349513,0.40626877485293006,-0.32071458192271735,-0.24711171229371473,Laslo_Djere
-0.2617019144954831,0.5728178358564299,-0.4480815184040716,0.6967190887531727,0.8110377815113926,1.1630744224674658,4.96435652396444,-0.8300732544210713,-0.7949892983808797,1.5742780049231049,-0.8355817117538274,-1.2070570294311929,1.2141022364869065,-0.0695688960687487,5.978775600619331,2.582481380264818,Laurent_Lokoli
0.6524315798642436,-0.9759351794115472,-0.59783222236314,-0.4321646599475642,1.6084383585313633,-0.773083101422782,-0.8955831856906707,2.1634488401377334,-0.14811452203786238,-1.6637945883470469,-0.5366484065750974,-0.7761756351267033,0.03593308328764439,0.900906002571337,-0.48427333567872627,-0.5130721359791097,Liam_Broady
-0.8413816067296621,-0.095321235376536,-0.4480815184040716,2.199578193340902,2.084080807981872,-0.230590396314185,-0.46320601457517263,0.5053984326625194,0.18513730416807558,-0.5176532081921951,2.3560067643064184,-1.274968234837922,-0.25352414558601216,1.5481356442894145,-0.41674339568098007,-0.5926564019109127,Lloyd_Harris
1.1890092470182236,-0.20519299375706798,-0.17969713988002542,-0.09257319291984013,0.009407825665940074,1.0279960385605644,0.4082962962988788,0.4938005102359431,-0.5085663447384999,0.306038710379654,-0.8897502526200409,-1.1493325048354723,1.12979802373047,0.3821278262390497,-0.005740072795615203,0.1160128575592975,Lorenzo_Musetti
0.0820677876364688,0.19365654009006908,0.5139533070299471,-0.030855557118664483,-0.06601720330971178,0.0874799028387069,0.8483790476980754,-0.04095336823617254,-0.5391607929531871,0.8082919238503418,-0.914370334824188,0.869444362190194,-0.89112308261182,-0.3929289034369584,-0.07927070733051361,0.3686592278580516,Lorenzo_Sonego
-0.5287360368854155,-1.1940388191818572,-0.4480815184040716,-0.030855557118664483,-1.9211306115974078,-0.15490222438340445,-1.140095176159388,-0.5368490179879474,-1.083141635592354,2.0150472462144364,2.0143994860646726,0.986474905206175,0.6415666698540637,-1.8110773553318738,-0.551183734942548,-0.5886924346422789,Lukas_Lacko
0.5189044052727325,-0.17995218439937843,0.15092129743220395,-0.06772223067997965,-0.037778690540850604,-0.7292246207503761,-0.794929863010042,0.14732786776583817,-0.02003928989699161,-0.057992229084115145,-0.6151123820084847,-1.3836261634886897,1.0568565526933786,0.5742114822370511,-0.1489924679079413,-0.14639713940523683,Mackenzie_Mcdonald
-0.3293317111282712,-0.6220895722850686,0.5787804516009728,-0.6656858939104702,-0.3363613763714147,-0.793714789567535,0.20738650364546754,-0.7803192988440696,-0.6671727328277026,1.5340485585170425,0.3345722861680135,-0.0585325686459781,-1.1960185244606099,1.3112497658114484,-0.24793484939013902,-0.19373715042203182,Marcos_Giron
-0.7054493093882529,0.11343510554647501,0.3813069958307717,1.5428561799762812,1.3422205696598086,1.5299710094376051,1.2640777444779938,-2.272513926760005,3.728647200354257,-2.199326650406948,1.7363238437958275,0.40855054719490563,1.685839287867487,-1.8721539553249875,-0.4231453165981977,-0.06771387933611367,Marin_Cilic
-0.061621713524298086,-0.3150647521376002,-2.0953392619538294,-1.40343017278609,-1.7027648472587122,-0.9296725086559661,1.2426872335299692,0.3310082464971225,-0.0902963354233939,-0.06481580637182043,-0.5232804700197814,-0.6258502964919317,-0.5767513844949281,0.7083323943840933,0.21704677512355458,0.7749123057677724,Mark_Lajal
1.269318858540519,0.22707618702473334,-0.4195575747928205,-1.4025126763852434,-0.7397964234196747,2.1172894382954746,0.047462000655182045,-0.1872157430328572,-0.268204691358002,0.678500221494307,-0.6620255799518143,0.2583379006664291,-1.3293753933412378,1.048823293980743,-0.03670209032252172,0.42155293782098113,Marton_Fucsovics
-0.5561877879432197,-0.32574387631664264,0.3539730994106026,0.8842411668970123,0.8777827885923304,1.8799040767464599,1.458345131464248,-0.4203014882690554,-0.4767191675476414,1.126098459326042,0.8049405254938872,0.948901602775535,-0.5435224160089653,-0.5364600863166925,0.4839057944096749,1.076720572289964,Matteo_Berrettini
0.7866696762955732,-0.5191123034157312,-0.5042380323887223,-0.33598991839071496,1.3890886852410789,5.4762413493419775,-0.16424501536844105,-0.6778553270577905,0.2140994620987247,0.555180093157558,0.34592813461356997,1.3185121916412204,-0.18426116581981536,-1.382995828594421,-0.4629794911942176,-0.5321628144635004,Max_Purcell
-1.8393072979008922,4.372343391774885,-0.22589175374462855,1.8989854470668464,-1.1184591430176027,-0.36242444446168054,-0.7518716681138607,0.6709201129171234,-0.4518383679357874,0.08443060442681705,1.672688520541649,-0.07384398020149806,0.2628388738474265,-0.27187139884905476,0.1116384028121592,0.11761446049611973,Maxime_Cressy
0.0020756942067655915,-0.3150647521376002,-0.4480815184040716,-1.4831035764596605,-0.22342783191991775,-0.8362115619265512,-0.13093044248386465,-0.8378773256385068,1.126437543107423,-0.703683708399484,-1.0383331298094114,3.021773731245862,-1.6110785490034623,-1.673655005347367,-0.19941502770175357,-0.5073449324337925,Michael_Zheng
-1.397108041716216,1.6426502153700633,-0.5912060850198185,0.48856052175548154,-0.7925786636948309,0.32834813096111404,-0.11312002655936916,-0.27346650264569156,-1.0708038197011889,1.5879269320308838,0.9519506301780603,0.8265748852030564,-1.1214909969218443,0.2433173717092451,-0.2885560954548339,-0.17643983870435664,Milos_Raonic
