average_shot_length,net_points_rate,net_points_won_rate,winners_rate,unforced_errors_rate,slices_rate,dropshots_rate,crosscourt_rate,middlecourt_rate,down_the_line_rate,average_response_depth,opening_2nd_ground_fh_bh_ratio,opening_3rd_ground_fh_bh_ratio,opening_1st_ground_fh_bh_ratio,player,cluster
0.0799210654998316,-1.452951489232435,1.289903166721431,-0.5822719306228695,0.5351621687423684,0.3667205594039452,-0.7530323256279232,1.5411216083390171,0.1195499453908435,-1.4149486841697756,-0.7153367093226646,0.0678682438061542,-0.1573254674532278,-0.1586569475868567,Cameron_Norrie,0
0.4638672425816362,0.185913376501884,-0.4834207247428461,0.568595389921982,-0.2393514351857533,-0.5358807808810249,1.2875373361049798,-0.1048931953031153,-0.5690845213195657,0.9081759484327302,-0.5663179243052525,-0.4502935847497173,-0.212863286139203,-0.1395339477787108,Carlos_Alcaraz,1
0.1326705013049332,1.018985628711812,-2.113926584679799,0.5880641510776324,0.7285428498173687,0.1516296186307153,0.6762676814421277,-1.223554262634203,-0.1838323063033786,1.5563883227682664,0.2318080041990354,0.6531843582156959,0.1148098441080562,3.4381444724681325,Casper_Ruud,1
-1.3154740535632214,-0.7390730974123286,1.074275942650765,-0.8299320189526974,-0.0526346481200206,1.6669623986173052,-0.9303908225026916,-0.3636446224056982,-0.3437518905750042,0.419235919260023,0.8705617720583969,0.0583751650275013,-0.1884266459173739,1.1851750889309791,Christopher_Eubanks,0
1.951710875113236,-1.207888757712099,1.8135692823216203,1.642095568714009,-0.5232112304433741,-0.8655316557163845,1.866486754169553,0.0458061091348698,-2.333573966754266,3.167125664109428,0.0776323915423029,-0.3199918320073963,-0.8182255098163435,-0.0517098005116696,Constant_Lestienne,1
1.5763044702533084,-0.106171956007637,-0.2623928188077014,0.8531484665446495,-0.8563669797818999,-1.0041919623964537,-0.0628804354830876,-0.1168922455992301,-0.0202559123596957,0.4637858361707122,0.2123749366230085,-0.9890823242377832,-0.2473551945862836,-0.3091793684171474,Cristian_Garin,1
0.2223984323898149,0.1126086854655876,1.1402842765499486,-0.3517027987176302,0.273878220703295,2.591377651666406,-1.471301515000854,-0.8642916089539462,0.9346150234202696,-0.4884984493937576,1.6350225128680933,3.6203139381893625,-0.4683372520946938,0.3627103944046825,Daniel_Altmaier,0
-0.3838338787433503,-0.4235240952874835,1.4208196956214785,-0.2826422532966876,0.9528441462059878,-1.4456960296198809,0.2077071294909328,0.274859097916889,0.0014783478474758,-0.2155323893253075,0.1657551530929748,-0.0369588037110211,0.0303540577614517,-0.4215001282831831,Daniel_Elahi_Galan,2
1.3500455347115845,0.1887912302643005,-0.2014068581399775,-0.5517999099916027,-0.6617573743324142,-0.6082665847642424,0.6630315076581867,-0.1185048144233103,-0.3026218494623591,0.6609641338302638,-0.1065016601268413,-0.7966630501805276,-1.252213892976758,0.0894105457455604,Daniil_Medvedev,1
-0.189533359591706,-0.6218691823373863,-0.1065398082124066,-1.0876172127840946,-1.000294989939726,-0.6056872178648526,-0.8561207015120049,0.6241931402368853,-0.2109315259075231,-0.0275495117647409,0.6807253344087822,-0.3311265710259673,-1.1518398950858244,0.4358433699781554,David_Goffin,0
0.5904491931940248,-0.9352354394851292,2.262425952836068,0.8047859170508272,0.6199231815512173,0.3407659574595603,-1.0725445141499843,-0.7098307579821357,0.2103796894765708,0.329794162864682,-1.0559160035811035,-0.1805545320248389,-0.0018195751324938,-0.3067376127678852,Denis_Shapovalov,2
1.6770565286406185,-0.6200234513913245,1.242297156212323,-0.2952175045462198,1.2680405391614102,-0.7590076791124768,0.8958989236951649,-0.0736879762662413,-0.4590637476258116,0.7557521423424143,0.1354764134203859,-0.9395605245407314,-0.5736799533442224,-0.0825503731566073,Diego_Schwartzman,2
-0.9294831162690552,0.9739793253230352,-0.336217929089683,0.5654645086346013,0.3789711005382718,0.2488927358781912,-0.2441191170334381,-1.223554262634203,0.1849602784376328,0.8757203417462894,0.0301343144551959,-0.2545089620648489,0.5005840769806454,-0.4474142446898629,Dominic_Thiem,3
1.2354551210226756,-0.7615667780832768,3.384567629122188,0.4282570673982337,1.4916479077636529,0.2967270558359661,-1.1005602284954836,0.8054569202393234,0.1478219151030569,-0.5618496840214372,0.1150608762869448,-0.9099188703951402,-0.7482478582720137,-1.5767761178038424,Dominik_Koepfer,2
1.3071472018897554,-0.8093954464572947,0.1276198369746693,0.2946562217600802,1.1506078465087055,-0.6936688781365608,-0.3231127256061477,0.0089855883074442,-0.7495594625878665,1.1462668972663577,0.4506747996610857,-0.2306118145366203,-0.2455855685001298,0.7737475673217163,Emil_Ruusuvuori,2
-1.1948514503489984,-0.3123076967195985,-0.8450433045716482,-1.0676458492540437,0.3313395610654977,2.556416511533882,-1.1553204185182306,0.741009250973093,0.1935928756852442,-0.872342444316139,-0.103056845155962,0.0646627886341423,2.7972864866407066,0.1140582774548713,Feliciano_Lopez,0
-0.535584631428476,-0.8697037139755702,0.6844142205587123,-0.7757112599033986,-0.9181002499170724,0.1742002463173307,-0.8085349448067425,-0.059010424621759,-1.7464284646166393,1.031662851330272,-1.8186980462591875,-0.0290967751472331,0.3980527194065346,-0.0653813945707653,Felix_Auger_Aliassime,1
-2.127662552719604,0.2153016396264895,1.242297156212323,1.4424480361642622,0.79449050555039,1.100712878508719,0.750544510792783,-2.575640209316396,4.813395444828406,-3.227253525280923,-0.3368029892007499,0.3734549702047099,-0.4683372520946938,-1.1161153537705089,Filip_Krajinovic,2
0.3728576673308905,0.0860660232911614,-0.713688927748858,-1.3718358429797466,-0.9954462439454131,-0.5396040597667139,1.75944398168888,0.2817151427031934,-0.7928653077549752,0.8368346418206635,0.6318982558835194,-0.6725919009288068,-0.6744729698221772,-0.2793316389134868,Frances_Tiafoe,1
0.4656799042308014,-0.912255001776798,1.8135692823216203,-1.3082513011878094,-0.3983862084439656,2.396081769895844,-0.3241527516834838,-0.1684291109128308,0.8744420673012602,-0.6388094369982628,-0.8908296512252787,2.451444709714889,0.4646981018297079,-2.112999813486913,Francisco_Comesana,0
0.9693674194600737,-1.1170751281507196,-0.5429282378792312,0.3025305641571421,0.4985927010411529,-0.6335819367984078,-1.0177011444054598,1.1223898245191626,-0.3313877661007715,-0.3400286208173195,0.720978610454904,-0.6505543966212182,-1.1740947633964836,-0.2493563550102368,Gael_Monfils,2
3.7217933470934863,-0.2382927330012108,0.7662370511212415,-1.3786363287328962,-0.1662401517038049,-1.582754395692728,-0.4343591830938944,1.2200394480993222,-0.9796864113657596,0.3657001771839692,0.3993150442124588,-0.9315325765429674,-0.3128313597739598,-0.111989101590412,Gilles_Simon,2
-0.9890209758510812,0.1706525291217502,-0.8795707407650677,0.3620031869734972,-0.5146120969355634,-0.5139133462252566,-0.9148638020384816,0.2760042654688042,4.227390814850535e-06,-0.0982407380971085,-0.0870529413341155,0.6197283516761758,0.8275451839114174,0.9001198084574986,Giovanni_Mpetshi_Perricard,3
0.2998613485156542,0.3157621382621567,0.3921898256925354,-1.2769933541724448,-0.863899072441762,-0.0428966158642375,0.4921903217470018,-0.0077090372970892,0.2453081559407066,-0.4135448928953372,0.1354764134203859,-0.1860038058172605,-0.0391409892894702,0.6841387407056571,Gregoire_Barrere,0
-0.4005063927718276,-1.457406500258407,-0.8047612956793257,0.4776757255819312,0.2676431763636924,1.0956029083450598,-0.9573192768911304,0.177666610669448,-1.0975409710955997,1.247903769871941,0.3498395533215094,0.5425221827388221,1.122607646263579,1.481644920678831,Grigor_Dimitrov,3
0.2349574541666899,1.800345062544765,-0.9492209137759297,0.9394792523715786,0.268143574098336,0.2522632399412222,-0.687605825209787,-1.15850984384022,0.5703501892245932,0.1712666421096821,-0.8994829181629218,-0.7960019250513,-0.7482478582720137,0.2603242286018193,Holger_Rune,1
-0.7104137941991239,0.3381452574055347,-0.444740841204196,-1.0502311567337108,-0.541743010879652,0.3156186982260376,0.1395294168069488,0.7257238550798335,-0.8436271485715617,0.0607124648061977,0.2935892889343962,0.1692888454486399,-0.1703413791452703,-0.3386762373688409,Hubert_Hurkacz,3
-1.585651622647707,0.7510909656833711,1.242297156212323,2.550684339436274,-1.8980782191641432,-0.6380313332794864,-0.4263739286127541,2.6402783761726627,0.2848761812342512,-2.3516052456153385,-5.489004066842465,-0.6505543966212184,-0.595569345811657,-0.0907140541508555,Jack_Draper,1
0.3384674809185008,-1.175470653542435,2.075402340121715,-1.602383458348779,-0.3950474891325063,0.0034904092845593,0.1523551961560307,1.9819930126032284,-0.8574590415086372,-0.9186559738347246,0.669578273349854,2.990922815164646,-0.0735915254343704,-0.6510251593137779,Jan_Choinski,0
-1.9869547981522635,1.1058033435821413,-0.3118990692320888,0.2984528074413626,-0.402845957597229,-0.731983257131455,-1.0519464703974268,-0.6645927319942828,0.7444326174083711,-0.5306399378580597,-0.1997278248890814,0.2658667440466393,-0.561640787487134,-0.9718917843259351,Jan_Lennard_Struff,3
0.291257050759519,-0.3178352640241676,0.5792134384068889,-0.4054940835086141,0.1034746994705576,-0.7664401668545483,0.0026357321908062,0.3737195208464722,-0.2055870768267199,-0.0933452541111407,-0.3787816969805194,-0.2830527771680102,-0.5255680451792761,0.0830542728476626,Jannik_Sinner,2
0.7978489115896109,-0.2748002245185629,0.9676470955828528,0.5217594149844359,2.841689123358886,-0.8744407950693697,0.9364023532546044,-0.4510682737655363,0.8043737486265613,-0.4888126741114565,-0.446366394882669,0.3350306037196853,-1.2458667136983608,-0.3616240332317237,Jenson_Brooksby,2
-0.4148738054289442,-1.1688207860204516,-1.3284274112795147,2.0320763604396976,-0.7514978098667553,-0.7483101714801429,-0.3603785021040355,-0.0902791714456201,-0.4675732040371329,0.9048015124524904,0.9352793848337873,2.14317150660074,3.730321840565108,1.1086667452541146,Jeremy_Chardy,3
-1.2094810413251451,-0.5153201686328921,-2.899425758080082,-1.1942517297200088,-0.0578087822102821,-0.5727073938594772,-0.404066485757288,0.0702919068437857,-0.7642568359958717,0.4836951740909359,0.8835600240957395,-1.025191969850217,-0.3860106032190114,1.239536280490857,Jiri_Lehecka,3
-0.8587595614494816,1.2140996607440866,-0.2623928188077014,-1.0165104623777417,-1.4290387425603015,0.1252257807075783,-0.1557347892019895,0.0405293042317887,-0.1464979776542005,0.3019716916197319,-0.6793682930882146,0.2935322879158572,-0.4259265541890389,-0.53626264379848,Jiri_Vesely,3
-1.361090925360761,1.0775875862492843,1.028070108921336,0.6257081302789317,-0.0107716664458008,0.2367348462222567,-0.9216260659112842,-0.9436974147323473,-0.415724613375378,1.2544253213835168,-1.5130782101049338,0.8330103933656152,1.6776440619314263,0.2383843359297766,John_Isner,3
1.663942045780992,0.6145172159041673,-1.1039990760222915,-0.4264316301111454,0.7672966008067998,-0.2923341597962028,-0.0451165660116919,-0.0233738067410333,0.6135570661096169,-0.5234906271907797,0.2860029110908278,1.0022584264478929,3.3062148615085647,0.2843679465985772,Jordan_Thompson,3
0.0950678472629568,-0.0228269497321224,-0.5429282378792312,-1.542322439302863,1.9839841318703444,-1.2067877241204152,1.4821785099580405,1.5197075030066507,0.5292334104618043,-1.91806614752302,0.4425601178025504,-1.1001194844960165,-0.7913110284531402,-0.8805501903443723,Juan_Manuel_Cerundolo,2
0.4561172407918193,0.8859024735299418,-0.713688927748858,-1.185221801547265,0.5155555287687915,0.773506577792513,-0.2951757398314993,0.4895153054425109,-0.1856257053376453,0.0553610383364437,1.1681163524807574,-0.7570303384863024,-1.0903608213776272,-0.2702222669221093,Laslo_Djere,0
0.365290794823066,0.4286251675935822,-1.1039990760222915,0.79510603668478,0.9878285095494757,0.509174317244677,2.244814197153998,-0.6628623481784228,-1.0130253649528211,2.071823728446881,0.6999507796845423,2.8710387917313653,2.7972864866407083,0.3627103944046812,Laurent_Lokoli,3
0.689782408970136,0.3157621382621567,-0.5429282378792312,0.1431069005183925,1.7100270465244765,-1.5360756448925286,-0.1447104870304907,3.48403893728793,-1.417760974801997,-0.9077058208196724,0.2992962332338653,-0.2459458175339,-0.6402121857123464,5.51336138836505,Liam_Broady,1
1.5286812370405878,2.833098401176142,-1.8520935268797043,0.5806783070571254,-0.5556441142406889,0.098266340789533,0.2401204237861403,-0.1094711485720348,-1.1787567732459592,1.8589555206915485,0.2927725007044108,-1.0482465897412323,1.4910369911465478,2.366553925117864,Lloyd_Harris,1
0.8654132555972559,0.298801274856135,-0.1912121900880591,0.8695197784467209,-0.5480269727487986,0.901906869695153,0.1981391886989691,0.2532954974759942,-0.5110740446205243,0.6080023179783612,-0.2089424614468726,0.5200663841436777,0.1620920410974677,0.2034176319837094,Lorenzo_Musetti,1
0.0853743153412103,-0.4244341960597215,0.2425709355210524,0.173074508706094,-0.3036344256315791,0.4976841678153046,0.6861980330440736,0.0796858934464933,-0.7753168978440187,0.7329567297331612,-1.351084725271755,0.076068245408978,0.3419302921028113,0.5580799148652472,Lorenzo_Sonego,1
0.018837523877568,0.8196466865371058,-0.6490767748252153,0.544613387850601,-0.4200523656779047,-1.059661630558228,-0.7087459786916204,0.2834998368303621,0.52662151170006,-0.5224147392988523,0.1570261470612365,-0.0334241396294505,-0.1640865932063024,0.6539885885458888,Mackenzie_Mcdonald,3
-0.6266292374789709,0.2012019205197303,-1.0338652212544086,-1.107679474505887,-1.4676110679389065,-0.1643468575065876,-0.9129010587828896,0.477051919587618,-1.317705419177136,1.2737829425369191,-0.6575964573029196,-0.5821423180315751,-1.382711898940606,-1.34943703944973,Marcos_Giron,3
0.8882989866263306,0.6845438837845866,-1.9711085531524744,-1.4841681192742793,-0.5330330978851888,2.299717595804391,0.1875992415329381,-1.2408748315676814,0.3058166399042019,0.9421328217544211,-0.217785291620754,0.9575053407770986,-0.7652121374342751,0.931058090289964,Marton_Fucsovics,0
-0.1462989386727467,-0.7253359801840933,-0.1858831590609206,0.1296142615189557,0.210836119250121,1.9385958274284028,-0.0199343529904935,-1.2556500728435525,0.9598743840321944,0.0021567786861647,-1.2401984434201698,0.985521081404154,1.5933699009318034,-1.104723601480471,Matteo_Berrettini,0
1.172937828872595,-0.9818926918020436,-0.2810951800791366,-0.7083647435737935,-0.3309116044868387,2.283081359453977,1.3556007946026574,0.4090121084837776,0.0407959044025099,-0.0880826397848291,1.2925751303098527,2.02640135390599,0.6019091832891772,-1.3218201443679802,Max_Purcell,0
-1.7319133231374038,0.8039470796367063,0.4617800071676435,1.369336227891036,-1.052767109423921,0.2404557661881295,-1.260038353073195,0.9634248298351954,0.0259177305697032,-0.7125999396964525,-0.8457592742170589,1.0577929373030155,0.771266860976295,-0.3928094994043586,Maxime_Cressy,3
0.0758926029784199,0.3157621382621567,-1.3284274112795147,-1.4155899116934003,-0.1178707915773698,-0.9910053593445924,2.5648422924783776,-0.9663412774696782,0.4749226171485008,0.2885151863137312,0.9394472454060842,-0.834467387115454,-1.142196118817872,-0.0372951850363175,Michael_Zheng,1
-1.4914506976485011,-1.020773735399472,-1.0338652212544086,-0.6814027421229326,-1.95612435638254,-0.0007894715316207,-0.7574051031054921,0.1197696616390463,-0.001949563885244,-0.0738022380532533,-0.5184821232357234,1.260097226846673,0.1455017965397803,-1.2673423722663002,Milos_Raonic,3
-0.330219459922779,0.9138307142520504,-0.5429282378792312,0.8002393065758644,-1.15748957189492,0.5429208806007401,0.5530786555592054,-0.7561143855555027,-0.1653112185786506,0.8098756732045204,-1.5130782101049338,-0.9652499581335776,-0.934854929056894,-0.191975097252588,Miomir_Kecmanovic,1
-0.9008516874662568,-1.2761119321587082,-0.5429282378792312,0.9908214152756032,0.7544962218809635,-0.4759959205598431,0.4368271210121863,-2.1404230913447435,2.8293184263655564,-1.2932441834322226,1.184054916188759,-0.8808871268286764,-0.7780422645317844,-0.0517098005116696,Nick_Kyrgios,2
1.0989586845651893,-0.4696249215183893,0.7662370511212415,0.9243078297061882,0.5646928417548684,-1.7659501467945249,0.5582693739452598,1.009015133766454,-1.3453999997813595,0.8824962221003533,-0.202546551403295,-1.045861629062851,-1.323619659858727,1.4251330759175105,Nicola_Kuhn,1
-1.168663705555807,1.4437688789281804,-0.1628479926855458,0.511877053044432,0.3241594351577116,1.4237169418890507,-0.981945937449712,-2.489895527892833,2.656031233691895,-0.7847035694093306,1.3961358314103332,1.5840485401682196,0.2055216146284849,0.0998495850577393,Nicolas_Jarry,2
-1.044885102768968,-1.234619475185332,-1.1039990760222915,1.3352779321115846,1.8418944495454352,-1.236580327537807,-0.8171423028612087,-3.930924895699588,-1.304341106222723,-2.2844056761243383,-0.3368029892007499,-0.752728280229127,-0.5892862794552644,-1.1292023072941828,Nikoloz_Basilashvili,2
0.789755792841541,-0.2351624794912471,0.567605076238411,0.6056432523843894,-0.5158090906415119,0.1764603203280114,0.2847036843763891,0.0897826996654268,-0.248744308995761,0.3184675932694723,-0.996082913156722,-0.4536087002302467,-0.1598336270067874,0.3700828291390427,Novak_Djokovic,1
-0.867217221007262,-0.2382927330012108,-0.1065398082124066,-0.5971330065882667,-0.143808860945169,0.2334877079911692,-0.9796663307219812,0.4731722439722901,-0.8447852503846714,0.1418324308965066,-0.072081547436261,-0.9546719560659346,1.9975418975626504,-0.5253328804160712,Oscar_Otte,3
0.9787875492929274,-0.7278343658297993,-0.5429282378792312,-0.3742451829078148,0.4740161644772793,-1.4089586613207503,-0.4532530948221056,0.5439045936151126,0.1525117055036815,-0.208687905681006,0.5114972759291588,-1.3249020284334154,-0.312831359773961,-1.6491112790983329,Otto_Virtanen,2
-0.218415536839288,-0.7000051257206812,-0.3118990692320888,-0.1505202509731724,-0.4937721513042739,-0.4158159424944766,-0.5267518172813066,-0.360275134859044,0.0989433488224043,0.2239112306202324,1.061252970631466,-0.3819118441106683,-0.0567040077162822,0.4392187380815465,Paul_Jubb,3
0.3284507546734371,0.1126086854655876,-1.1039990760222915,1.017998018797734,-0.6663623637058564,-1.3897206144160927,1.4603008801435349,1.1351418958378876,-1.336774780821993,0.99138941041669,2.5782341951146432,-0.2874441333377274,0.7238745890309288,-0.6092933354900332,Pedro_Martinez,1
0.0039050937090974,-0.7000051257206812,0.2425709355210524,-1.289224724743675,-0.23014378748824,-0.3467934095876789,-1.471301515000854,1.1166752033472875,1.0164477469389603,-2.0511353628336897,0.7727328225142045,1.3724884988153734,-0.7482478582720137,-1.42306390005305,Prajnesh_Gunneswaran,0
-1.5123287196689652,1.038318233260256,0.7662370511212415,-1.3878169844996453,1.8418944495454352,0.1193739930129302,0.144071233344005,0.6499399641957398,-1.6832923238542603,1.1592639064697297,0.5018218853149001,-1.1450759932834964,-0.3128313597739606,0.2221678935200062,Quentin_Halys,0
-1.5619880620831814,1.6347435108965869,0.4389457288711236,1.1289559252218486,-1.324527449271701,0.2642500701804237,-1.1508429535883105,0.4798517259780352,-1.0348921172441738,0.9271068028046288,-1.1804476440678828,3.395531394251964,-0.0018195751324938,-0.0102677810200343,Radu_Albot,3
-0.2477357386603618,-0.0228269497321224,1.028070108921336,-1.2504535878386456,0.0358362861577539,-0.0176372391462352,-0.0536311030205834,-0.0849798941793703,0.206477349189143,0.055452676469058,0.3491475012152928,0.4733583230657766,0.2526446123014337,-0.338036480635694,Rafael_Nadal,0
-1.3435105559401963,-0.7383359658709779,-1.449273437956482,-0.6011573608020978,0.9262484040456804,1.8184220833080047,-0.4629796720849576,0.2787652820280277,1.5439620209343272,-1.884185574559382,0.2690331458651971,-0.3199918320073955,1.2422275634333728,-1.0751474992616157,Reilly_Opelka,0
-0.5820118721975267,-0.7223296809730508,0.2425709355210524,0.3849147711732398,-0.0454433727493006,0.693138164258529,-0.2149004885104063,0.4324356500113286,-1.3939828657565654,1.3193302864272796,-0.838373563727603,-1.1900325020709766,-0.6238431444154279,1.640267822870952,Richard_Gasquet,1
0.7988669175333845,0.4062760528744881,-0.2408131711868145,0.9625624198080354,-1.2568005996662657,-0.0481383407458377,-0.9025355413321352,-0.0668925406358856,-0.8077884050377615,1.3380183343516343,0.8221557637600245,0.1574477207753784,0.2647619545601914,0.8928554739391842,Rinky_Hijikata,1
2.522259561810434,-0.2992262052376584,-0.7214507772883865,0.6890687073271792,1.4358298087127337,-0.9287241734207176,0.8653262243024226,-1.4053924580333907,-0.8219864563886051,-1.0033825663254523,0.1162947823774285,-0.8653466052725113,-0.084756051036885,0.1592677532639277,Roberto_Bautista_Agut,2
-0.1314657791691727,-0.6934728603574478,0.9676470955828528,0.7822295066370363,0.6859756825238771,1.1068981189356786,0.3603442789901718,1.0867461488801355,-0.8182331342695832,0.0975020832302526,-1.1480257222288714,-0.2295979961566351,-0.5072137251748766,1.0039711170647203,Roger_Federer,1
1.6184225593647317,0.2740182780984783,0.1843858115654758,0.3894694836948759,2.504408992433865,-1.0557328141547726,-0.395605958911643,0.7210518808377918,-0.146470841937565,-0.2068822861199236,-0.1935161868299836,-0.6786522146133933,0.5383587876658431,-0.4773305412365708,Roman_Safiullin,2
-0.6655809055818188,0.0659833028565401,0.0181426002638284,2.3144480838299955,3.038670433663482,-0.2378710674893615,1.4467911916866505,-0.5304122321350461,2.224520777459872,-1.9010138535369137,-0.787714175753794,0.0646627886341415,-1.2219427302644017,-0.1843242628849015,Sam_Querrey,2
-0.5680380338283516,-0.2453557554394126,-0.9793166675460556,0.7639667156542924,-0.2067044409154601,-0.8617575564153565,-0.5099258307632235,0.906596409678373,-0.7197149432402613,0.4112969634114561,0.1541528492424582,0.1543121316707589,0.5035745749098903,0.4816309720763307,Sebastian_Korda,3
-0.2735538140148579,-0.4881272915156718,-0.8047612956793257,-1.394602686588114,0.145847371894597,3.0114118916773465,-0.4677735952683844,-0.2327780808503667,-0.3062495538531974,0.9080182817425776,1.243474104479336,0.8046168088682599,1.2811040365135564,-0.2411590324734299,Stan_Wawrinka,0
-0.807892522566856,-0.6218691823373863,0.6207742412323003,1.0850458495357564,-0.0300381757287265,0.9254340799388376,0.0332646729203493,-1.4220893734097255,2.05552281757104,-1.037959321766739,-0.6108273171439168,-0.4091212938736412,-0.4733535712018135,0.6623680738057365,Stefanos_Tsitsipas,2
-0.4562907164023907,-0.1530535220376159,-0.1858831590609206,-0.6222660856073796,-1.1304680942242868,-0.1229144995571957,-0.5356837293164847,0.4224681855315192,-0.5818714983449339,0.4012121246884146,0.5320189643020832,1.0299627175774304,0.4222874039240517,-0.0517098005116696,Tallon_Griekspoor,3
