average_shot_length,net_points_rate,net_points_won_rate,winners_rate,unforced_errors_rate,slices_rate,dropshots_rate,crosscourt_rate,middlecourt_rate,down_the_line_rate,ace_rate,opening_1st_body,opening_1st_down_the_t,opening_1st_out_wide,opening_2nd_ground_fh_bh_ratio,opening_3rd_ground_fh_bh_ratio,player,cluster
-0.2133206757799592,0.339090624987386,1.7790562127535148,-1.3859124269874,-0.0167761776218581,-0.7730920277747864,3.983293184165402,-0.0214997227206134,-0.5831100484630493,0.7168941739232465,-0.8959294317983336,0.3972103469634713,-0.9881071709146728,-0.0254019295310892,0.1691937237287664,0.1644459488481746,Abedallah_Shelbayh,1
0.7061685506878621,-0.2328460798099289,-0.3727293903845488,-0.6084903140963882,-0.7620261930864741,-0.9522314132888976,-1.5104798613379675,1.639420301174083,-0.6189197861274889,-0.6500767023651386,-1.00515428478692,-1.822523495535577,1.0968261030958215,1.013600824949285,-0.472322075217197,-0.3422334538397953,Adam_Walton,3
1.6770608455089664,1.001139543723828,-0.1108718831243608,-1.6965054032737534,-0.6385484944457686,-0.8025933557503396,0.4265721068031187,4.152872249187703,-2.1608588191127875,-1.215148980137731,-1.4195394254045728,-0.8687071783163471,0.1444842195961329,1.1652774663725731,0.158381659701587,0.3461213178020502,Adrian_Andreev,3
1.1916216409284484,-0.6065674400801525,-0.4284437536313976,-0.3470700030235909,0.3815772745830078,-0.7305703720186383,-0.9102369907313648,0.3708433341234769,0.2842420189579289,-0.4084671421693011,-0.451124934361578,-0.6491659139872584,-0.0833357478592459,0.8735630441739868,-0.4333576024834246,-0.2745672368356599,Adrian_Mannarino,3
0.4903003697215536,-0.2226478515162615,0.7183435565328994,-1.290514270091906,-0.5368168682377386,-0.8261595053166098,-0.5860468969503889,1.0397518798385224,0.5418948854998975,-1.3034726040608535,-1.9096550122231477,-0.4247490379379416,1.1991438261164489,-0.8045490456181896,0.4485053777642277,-0.0786784419577462,Albert_Ramos,3
-0.0756896457005566,-0.3523294814639457,-0.4927077391655805,-0.3942834447747185,1.0619930402423108,-0.0134899193633511,0.9053524113570128,-0.0009385777021968,-0.4772224766863911,0.6802868080904002,-0.5452311454187337,0.9515814085561424,-0.0612328994107029,-0.9042016071000228,-0.473621886193142,-0.3378856566452696,Alejandro_Davidovich_Fokina,1
-0.9629609161088026,-0.0446424122086124,-0.8610582552751695,1.061804834145628,1.0333920888509418,-0.2640705782879936,2.580087145983844,-0.7372409827975241,1.1835347358814174,-0.5594462442670346,0.0837678082927929,-1.1461810160528505,-0.7355913000917818,2.0262707272499902,0.141291623013465,-0.1772423841763628,Alejandro_Tabilo,0
-0.8045166247404822,-0.7121628096122973,1.3350369613123272,0.8117103870878315,0.5736850951792751,-0.1786695277622871,0.3790843740454629,-1.5355408181955188,-0.3855587961226424,-0.5519352035546916,0.6887202702785503,-0.2051827837290561,0.8076673206462217,-0.5195237137962211,0.1850938178863827,0.0255177255305055,Aleksandar_Kovacevic,0
-0.6142617296568137,-0.7121628096122973,1.1363967698781117,1.6248797993813606,0.7352488379833476,-0.4441598554940872,-0.2417974983791359,-1.2517727869402306,-1.6768664932377977,-2.0748248484951475,1.7535697470120135,0.9611597621249096,-0.782588914493602,-0.2438742152578706,0.0809573391391433,0.1222713096267395,Aleksandar_Vukic,0
-0.3952039592387284,0.6880776519182238,0.8676482755847604,-1.383782503390439,1.4178301021475317,-0.6982860654567953,0.5165900123793837,2.234913665853102,-0.8924710027161395,-0.9157682057712552,-0.7484344024714694,-0.5421914529799036,0.4948171746256165,0.1292403409031986,0.1560881915746095,0.0671961925258063,Aleksandre_Metreveli,2
-0.7700286544672384,0.2987919951512548,1.1522055048365432,-1.1661794855549654,1.5403579723371552,1.916653940665275,1.7977437247007524,2.00064762372869,-1.2385489547032085,-0.3224053948199181,-0.8209913422929742,-0.7227318115071438,0.1670694026040307,0.9768592782691085,-0.1551681970866082,0.7201588421188522,Alex_Bolt,2
1.0674058190671556,-0.3090545189408158,0.2757710931381145,-0.3312161708774299,-0.3085971700632303,-0.2926481007747252,-0.9109239831962176,-0.7634832824939027,0.5511147437472458,0.3122812151320461,-0.8547408424794912,0.4259270581983058,-0.4946246079593079,0.0953940349190484,-0.3118466904920062,-0.3618468500728779,Alex_De_Minaur,3
0.1701421139227877,-0.1461085711266751,-0.1751602531702757,0.3268653952628454,-0.1432352686128903,-0.31337525428857,-0.0740470283206624,-0.0525697979268836,-0.0869295418706802,0.3374119726293852,-0.1022669384006857,0.1869806548450606,-0.7248512954260741,0.5809091394751903,-0.4943702057824251,-0.3359590261348991,Alex_Michelsen,3
1.1913340496429845,-0.4674053305642796,-0.0396466411495901,-0.5715716384157191,-0.550689362720651,-0.2347765894750658,0.1949593559579481,-0.1869979609351734,-0.1748794949585446,0.5842891674065193,-0.0822426421815489,-0.2588196829715131,0.7489458448256872,-0.4276030442836371,0.0927884712700335,-0.1058325946971088,Alex_Molcan,1
2.8934162116870024,-0.472023396206695,1.8530594213270464,-0.9380570287091898,-0.4371153631735467,-1.2585611741759115,-0.9439923208715036,-0.7800317609133965,1.4212892381499973,-0.498106078449566,0.1247747747000983,0.0584742681578937,-1.4727001108750346,1.731100840307429,-0.0560576101707996,-0.4259990002519194,Alexander_Blockx,3
-1.225511823237544,0.9663436500950304,-0.5733010980732037,0.7301374323485785,0.329854379679975,0.2231523748953558,3.398958165081639,0.1664236924290373,0.2712222273031061,-1.003119579635504,0.9486498434810848,-0.5605274312342045,1.8186702007227693,-1.133850576249537,-0.2518349613113425,-0.1707835865975322,Alexander_Bublik,0
2.628947528824061,0.1817340703891591,-3.2531619702466137,-1.763180808789655,0.4232384591684222,-1.1899810154576382,-0.9943853842872354,-1.829849685363533,0.4064064566501363,1.3252316944747848,-2.0099922079913326,0.8299152718271167,-1.203098366541764,-0.1988702154965084,-0.5227783740106996,-0.3579241708262613,Alexander_Cozbinov,3
-0.3276911589662056,-0.0305017931981914,0.769921550387179,0.2559274304122979,0.2873882500279874,-0.8409933277790875,0.6754037544540932,0.8716248873071113,-0.3397079430297636,-0.5050784336305064,0.6346783909293583,-1.1225827737780636,-0.3231908939661599,1.584868923020176,-0.4619226853895284,-0.2910783218376444,Alexander_Shevchenko,2
0.3431320946031203,0.1593841086207401,0.3164650210849724,1.167908909889384,0.1967937493572455,-0.738869967132218,-0.5990425967541886,-0.0203383557049172,0.1283332254177917,-0.3005438386240464,0.7570357937899799,-1.1134669168065905,1.1747243218155834,0.1914027608548867,-0.5586148265106785,-0.2564538935964697,Alexander_Zverev,0
0.1210740829253921,-0.1396792145508315,-0.6499902804247476,0.623670486745943,-0.1388496827591609,1.575868409406039,-1.0352064163703465,-1.4592044124398915,2.4609614684092125,-1.1591094875794423,0.3301383442939278,-1.1920347434754086,1.077749917447908,0.5982345260395043,-0.7776254424931371,-0.499630958610284,Alexandre_Muller,0
-0.7466632223785999,0.3839100642117377,0.2006812094552774,0.9712949514965488,0.1112010383723199,0.8579244640847935,-0.0881751102125835,0.579717184822875,-0.2199304000033648,-0.1480461199242529,0.5701722657851608,-0.0122847635304725,-0.1236473271966439,0.3278102961270483,0.4407295782926262,0.1368506168193226,Alexei_Popyrin,2
0.5826479554978117,0.0663019501376486,0.5131289852403412,-1.031098564745153,-0.7664908245155252,-0.0641178727956172,1.1092799927569543,0.2482054661650575,-0.9790426004226024,0.8617778052615567,-0.9507644792116122,0.5747348484087553,-0.497625080642292,-0.3009300673858838,-0.534171731802781,-0.2436557071474785,Alexis_Galarneau,1
2.0847636368784483,-0.7853613080191814,0.1509856241358258,-0.2649205975579163,-1.470520680577497,0.4146829842642606,-0.178208824426454,-1.3545124788762577,-0.7421598770279972,1.3309272142909632,-1.6948021238332711,-2.197988386014774,1.654314257497932,0.7845670713448262,-0.0120994710703993,-0.0917029628937777,Alvaro_Guillen_Meza,0
-0.940380051554979,2.029120955725503,-0.7448426901753419,-0.2476768651760346,-0.6421715514241235,0.8653663413290127,-1.0898628625416158,-0.1268305329746104,-1.8669580086133764,2.1348110032548413,-0.2097850096029019,0.801685324857403,-1.0927731695456095,0.0148987833699676,1.5627486427874144,0.5613837297558016,Andrea_Vavassori,2
0.1745327707135464,-0.6843042347613038,1.3350369613123272,-1.2481840029932152,0.2022716072974146,1.1078552317631771,-0.7914764445920712,-1.3524772814857289,0.5589404148023673,0.9511395974576344,-0.8586537564707383,0.6573989292344217,0.5203530782722845,-0.9444547725186064,-0.4521395556997958,0.2041397269389375,Andreas_Seppi,1
0.2195690810327891,0.0161399329208292,0.4128431313960137,-1.596064888554286,-0.4189006651329742,1.031202208647209,-0.5860468969503889,-0.8508011247204155,-0.2571143005533315,1.053621970253929,-0.8996359579164467,0.1735116268402755,1.0693750066756529,-1.2742325573553033,0.8269276187154978,0.6209243968919456,Andrej_Martin,1
